Timestamp,Symbol,LTP,Buy_Qty,Sell_Qty,Difference,Buy_%_Change,Sell_%_Change
2026-02-23 20:15:21,20:15:21,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:15:51,20:15:51,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:15:52,20:15:52,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:16:22,20:16:22,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:16:22,20:16:22,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:16:53,20:16:53,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:16:53,20:16:53,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:17:23,20:17:23,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:17:23,20:17:23,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:17:54,20:17:54,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:17:54,20:17:54,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:18:25,20:18:25,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:18:25,20:18:25,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:18:55,20:18:55,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:18:55,20:18:55,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:19:26,20:19:26,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:19:26,20:19:26,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:19:57,20:19:57,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:19:57,20:19:57,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:20:27,20:20:27,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:20:28,20:20:28,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:20:58,20:20:58,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:20:58,20:20:58,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:21:28,20:21:28,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:21:29,20:21:29,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:21:59,20:21:59,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:21:59,20:21:59,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:22:30,20:22:30,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:22:30,20:22:30,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:23:00,20:23:00,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:23:00,20:23:00,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:23:31,20:23:31,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:23:31,20:23:31,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:24:01,20:24:01,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:24:02,20:24:02,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:24:32,20:24:32,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:24:32,20:24:32,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:25:02,20:25:02,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:25:03,20:25:03,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:25:33,20:25:33,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:25:33,20:25:33,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:26:03,20:26:03,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:26:04,20:26:04,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:26:34,20:26:34,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:26:34,20:26:34,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:27:04,20:27:04,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:27:05,20:27:05,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:27:35,20:27:35,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:27:35,20:27:35,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:28:05,20:28:05,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:28:06,20:28:06,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:28:36,20:28:36,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:28:36,20:28:36,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:29:06,20:29:06,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:29:07,20:29:07,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:29:37,20:29:37,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:29:37,20:29:37,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:30:07,20:30:07,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:30:08,20:30:08,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:30:38,20:30:38,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:30:38,20:30:38,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:31:09,20:31:09,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:31:09,20:31:09,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:31:39,20:31:39,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:31:40,20:31:40,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:32:10,20:32:10,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:32:10,20:32:10,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:32:41,20:32:41,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:32:41,20:32:41,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:33:11,20:33:11,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:33:12,20:33:12,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:33:42,20:33:42,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:33:42,20:33:42,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:34:13,20:34:13,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:34:13,20:34:13,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:34:43,20:34:43,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:34:44,20:34:44,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:35:14,20:35:14,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:35:14,20:35:14,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:35:45,20:35:45,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:35:45,20:35:45,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:36:15,20:36:15,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:36:16,20:36:16,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:36:46,20:36:46,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:36:47,20:36:47,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:37:17,20:37:17,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:37:17,20:37:17,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:37:48,20:37:48,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:37:48,20:37:48,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:38:18,20:38:18,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:38:19,20:38:19,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:38:49,20:38:49,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:38:50,20:38:50,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:39:20,20:39:20,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:39:20,20:39:20,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:39:51,20:39:51,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:39:51,20:39:51,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:40:22,20:40:22,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:40:22,20:40:22,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:40:52,20:40:52,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:40:53,20:40:53,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:41:23,20:41:23,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:41:23,20:41:23,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:41:53,20:41:53,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:41:54,20:41:54,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:42:24,20:42:24,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:42:25,20:42:25,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:42:55,20:42:55,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:42:55,20:42:55,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:43:26,20:43:26,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:43:26,20:43:26,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:43:57,20:43:57,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:43:57,20:43:57,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:44:28,20:44:28,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:44:28,20:44:28,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:45:00,20:45:00,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:45:01,20:45:01,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:45:32,20:45:32,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:45:33,20:45:33,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:46:04,20:46:04,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:46:05,20:46:05,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:46:41,20:46:41,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:46:42,20:46:42,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:47:12,20:47:12,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:47:12,20:47:12,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:47:43,20:47:43,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:47:43,20:47:43,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:48:13,20:48:13,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:48:14,20:48:14,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:48:44,20:48:44,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:48:44,20:48:44,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:49:15,20:49:15,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:49:15,20:49:15,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:49:46,20:49:46,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:49:46,20:49:46,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:50:17,20:50:17,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:50:17,20:50:17,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:50:47,20:50:47,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:50:48,20:50:48,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:51:18,20:51:18,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:51:18,20:51:18,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:51:49,20:51:49,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:51:50,20:51:50,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:52:20,20:52:20,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:52:21,20:52:21,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:52:51,20:52:51,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:52:51,20:52:51,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:53:22,20:53:22,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:53:22,20:53:22,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:53:52,20:53:52,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:53:53,20:53:53,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:54:23,20:54:23,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:54:23,20:54:23,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:54:54,20:54:54,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:54:54,20:54:54,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:55:24,20:55:24,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:55:24,20:55:24,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:55:55,20:55:55,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:55:55,20:55:55,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:56:26,20:56:26,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:56:27,20:56:27,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:56:57,20:56:57,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:56:57,20:56:57,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:57:28,20:57:28,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:57:28,20:57:28,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:57:58,20:57:58,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:57:58,20:57:58,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:58:33,20:58:33,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:58:34,20:58:34,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:59:04,20:59:04,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:59:05,20:59:05,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 20:59:35,20:59:35,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 20:59:35,20:59:35,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:00:05,21:00:05,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:00:06,21:00:06,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:00:36,21:00:36,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:00:36,21:00:36,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:01:07,21:01:07,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:01:07,21:01:07,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:01:37,21:01:37,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:01:38,21:01:38,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:02:08,21:02:08,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:02:08,21:02:08,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:02:39,21:02:39,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:02:39,21:02:39,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:03:09,21:03:09,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:03:09,21:03:09,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:03:40,21:03:40,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:03:40,21:03:40,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:04:10,21:04:10,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:04:10,21:04:10,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:04:41,21:04:41,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:04:41,21:04:41,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:05:11,21:05:11,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:05:12,21:05:12,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:05:42,21:05:42,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:05:42,21:05:42,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:06:13,21:06:13,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:06:13,21:06:13,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:06:43,21:06:43,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:06:43,21:06:43,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:07:14,21:07:14,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:07:14,21:07:14,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:07:44,21:07:44,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:07:45,21:07:45,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:08:15,21:08:15,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:08:15,21:08:15,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:08:45,21:08:45,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:08:46,21:08:46,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:09:16,21:09:16,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:09:16,21:09:16,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:09:47,21:09:47,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:09:47,21:09:47,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:10:17,21:10:17,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:10:18,21:10:18,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:10:48,21:10:48,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:10:48,21:10:48,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:11:18,21:11:18,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:11:19,21:11:19,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:11:52,21:11:52,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:11:52,21:11:52,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:12:23,21:12:23,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:12:23,21:12:23,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:12:53,21:12:53,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:12:54,21:12:54,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:13:24,21:13:24,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:13:24,21:13:24,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:13:54,21:13:54,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:13:55,21:13:55,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:14:25,21:14:25,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:14:25,21:14:25,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:14:55,21:14:55,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:14:56,21:14:56,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:15:26,21:15:26,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:15:27,21:15:27,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:15:57,21:15:57,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:15:57,21:15:57,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:16:28,21:16:28,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:16:28,21:16:28,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:16:58,21:16:58,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:16:59,21:16:59,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:17:29,21:17:29,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:17:29,21:17:29,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:17:59,21:17:59,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:18:00,21:18:00,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:18:30,21:18:30,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:18:30,21:18:30,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:19:01,21:19:01,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:19:01,21:19:01,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:19:31,21:19:31,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:19:35,21:19:35,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:20:05,21:20:05,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:20:06,21:20:06,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:20:36,21:20:36,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:20:36,21:20:36,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:21:07,21:21:07,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:21:07,21:21:07,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:21:37,21:21:37,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:21:38,21:21:38,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:22:08,21:22:08,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:22:09,21:22:09,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:22:39,21:22:39,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:22:39,21:22:39,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
