Timestamp,Time,Symbol,LTP,Buy_Qty,Sell_Qty,Difference,Buy_%_Change_3min,Sell_%_Change_3min,Signal
2026-02-25 22:41:38,22:41:38,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 22:41:39,22:41:39,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 22:42:14,22:42:14,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 22:42:14,22:42:14,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 22:42:45,22:42:45,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 22:42:45,22:42:45,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 22:43:15,22:43:15,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 22:43:15,22:43:15,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 22:43:46,22:43:46,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 22:43:46,22:43:46,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 22:45:54,22:45:54,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 22:45:54,22:45:54,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 22:46:24,22:46:24,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 22:46:25,22:46:25,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 22:46:55,22:46:55,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 22:46:55,22:46:55,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 22:47:26,22:47:26,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 22:47:26,22:47:26,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 22:47:56,22:47:56,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 22:47:56,22:47:56,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 22:48:27,22:48:27,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 22:48:27,22:48:27,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:43:01,23:43:01,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:43:02,23:43:02,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:43:32,23:43:32,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:43:32,23:43:32,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:44:10,23:44:10,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:44:10,23:44:10,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:44:40,23:44:40,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:44:40,23:44:40,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:45:11,23:45:11,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:45:11,23:45:11,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:45:41,23:45:41,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:45:41,23:45:41,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:50:17,23:50:17,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:50:18,23:50:18,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:50:55,23:50:55,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:50:55,23:50:55,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:51:33,23:51:33,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:51:34,23:51:34,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:52:04,23:52:04,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:52:05,23:52:05,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:52:35,23:52:35,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:52:35,23:52:35,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:53:06,23:53:06,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:53:06,23:53:06,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:57:52,23:57:52,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:57:53,23:57:53,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:58:24,23:58:24,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:58:25,23:58:25,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:58:55,23:58:55,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:58:56,23:58:56,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:59:26,23:59:26,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:59:27,23:59:27,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
2026-02-25 23:59:57,23:59:57,IDEA,10.73,82344,0,82344,0.0,0,NEUTRAL
2026-02-25 23:59:57,23:59:57,YESBANK,20.72,137725,0,137725,0.0,0,NEUTRAL
